SRX25048037_SRR29540650	SRX25048037_SRR29540650	0.393121877569432	-0.0129382072093078	14.6483163028293	0.133573851295047	0.526695728864479	5.82450695546513	20.4728232582945	0.974401390749687	0.987339597958995	714.50847661853	757.323053744555
SRX27341371_SRR31986664	SRX27341371_SRR31986664	0.45867982735116	0.0266231092206791	10.8170262211584	0.0775057487510535	0.536185576102213	3.95395558516403	14.7709818063224	1.00489300566768	0.978269896446997	724.406702934422	708.045022776689
SRX27341537_SRR31986498	SRX27341537_SRR31986498	0.391596757992035	0.0418509121777199	13.4760676047339	0.0549449300350252	0.44654168802706	2.44340301599352	15.9194706207274	1.00142285184348	0.959571939665764	773.372751184307	746.681684408953
SRX326415_SRR941559	SRX326415_SRR941559	0.415514403216694	0.0179126577906483	11.7546658540794	0.0748448030447312	0.490359206261425	3.67554192415743	15.4302077782368	0.98573855166357	0.967825893872922	673.765076787711	695.211376992254
SRX4183065_SRR7279726	SRX4183065_SRR7279726	0.622753000671048	0.0102992408459104	12.356803572791	0.0798730444726538	0.702626045143701	3.71178542535939	16.0685889981504	1.01063386712716	1.00033462628125	764.923581812818	786.952912329542
SRX4183066_SRR7279725	SRX4183066_SRR7279725	0.894144561567167	-0.0299495844795665	26.6155237479159	0.0222198651904452	0.916364426757612	0.808819480745135	27.424343228661	0.956921074607265	0.986870659086832	894.06972230931	837.755692521468
SRX4183067_SRR7279724	SRX4183067_SRR7279724	0.881232451817695	-0.00430411908675654	28.4752914763857	0.0547953427378856	0.936027794555581	1.87371068397463	30.3490021603603	0.994410663874751	0.998714782961508	942.176295947356	872.262534663386
SRX4183068_SRR7279723	SRX4183068_SRR7279723	0.556516230919018	0.0429732138763926	19.4282474072894	0.0463092347932777	0.602825465712296	1.83417385860071	21.2624212658901	0.981316235626146	0.938343021749754	761.671295085902	735.696721568431
SRX4183069_SRR7279722	SRX4183069_SRR7279722	0.884951306372367	-0.000821845237743757	28.8415512946788	0.0132551504841117	0.898206456856479	0.794397731907534	29.6359490265863	0.983309690721284	0.984131535959027	889.304108329714	886.376539711853
SRX4183070_SRR7279721	SRX4183070_SRR7279721	0.489435411523203	0.150516107449027	22.5291294702306	0.195528632428891	0.684964043952094	8.64855105871186	31.1776805289425	0.910560963254616	0.760044855805588	749.054790059336	651.943273325433
